Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,last_week,two_weeks_ago,last_month,quater_month,last_year,two_years_ago,Year,Month,Week
34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581,945018.83,966232.69,895973.02,953331.45,942868.38,242526.7,2011,5,21
34,2011-06-03,947229.24,0,74.64,3.683,129.0490323,10.581,941311.83,945018.83,965853.58,963910.81,966187.51,248051.53,2011,6,22
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581,947229.24,941311.83,966232.69,943951.67,954681.56,287346.29,2011,6,23
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,943912.77,947229.24,945018.83,1014218.8,941612.04,278067.73,2011,6,24
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,968258.09,943912.77,941311.83,922898.38,895800.07,246970.97,2011,6,25
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641,923795.04,968258.09,947229.24,884233.67,919229.36,251327.67,2011,7,26
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641,911106.22,923795.04,943912.77,975479.83,911210.81,275911.97,2011,7,27
34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641,926934.57,911106.22,968258.09,941829.0,930269.79,312698.67,2011,7,28
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,903882.96,926934.57,923795.04,1051518.45,902050.95,261837.2,2011,7,29
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,913236.62,903882.96,911106.22,895973.02,875976.83,249798.75,2011,7,30
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641,851461.9,913236.62,926934.57,965853.58,987435.35,270497.51,2011,8,31
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641,942236.45,851461.9,903882.96,966232.69,951208.65,295841.84,2011,8,32
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,956251.18,942236.45,913236.62,945018.83,985152.94,276899.95,2011,8,33
34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641,960418.54,956251.18,851461.9,941311.83,855421.39,261851.74,2011,8,34
34,2011-09-02,926455.64,0,78.24,3.533,129.3259355,10.641,871404.6,960418.54,942236.45,947229.24,964356.74,261131.09,2011,9,35
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,926455.64,871404.6,956251.18,943912.77,932240.96,286082.76,2011,9,36
34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641,930506.14,926455.64,960418.54,968258.09,885445.47,290444.31,2011,9,37
34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641,927249.61,930506.14,871404.6,923795.04,867539.07,261666.29,2011,9,38
34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641,902852.73,927249.61,926455.64,911106.22,865709.11,244338.31,2011,9,39
34,2011-10-07,954069.45,0,60.42,3.299,129.6938,10.148,871847.85,902852.73,930506.14,926934.57,931710.67,273690.37,2011,10,40
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,954069.45,871847.85,927249.61,903882.96,888703.62,287033.64,2011,10,41
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,911788.79,954069.45,902852.73,913236.62,936293.6,253205.89,2011,10,42
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,953693.23,911788.79,871847.85,851461.9,926294.02,249134.32,2011,10,43
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,958063.87,953693.23,954069.45,942236.45,972292.31,258533.12,2011,11,44
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,992621.93,958063.87,911788.79,956251.18,979730.78,297753.49,2011,11,45
34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,991570.02,992621.93,953693.23,960418.54,955766.33,270097.76,2011,11,46
34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,947552.44,991570.02,958063.87,871404.6,1309476.68,247672.56,2011,11,47
34,2011-12-02,988742.08,0,39.75,3.176,129.8459667,10.148,1345595.82,947552.44,992621.93,926455.64,1001512.21,237129.81,2011,12,48
34,2011-12-09,1084243.91,0,24.69,3.153,129.8555333,10.148,988742.08,1345595.82,991570.02,930506.14,1086661.02,286428.78,2011,12,49
34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,1084243.91,988742.08,947552.44,927249.61,1227148.13,277417.53,2011,12,50
34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,1151052.86,1084243.91,1345595.82,902852.73,1620748.25,252709.58,2011,12,51
34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,1593655.96,1151052.86,988742.08,871847.85,902109.69,242813.51,2011,12,52
34,2012-01-06,953844.85,0,36.39,3.158,130.1575161,9.653,965512.36,1593655.96,1084243.91,954069.45,900646.94,265444.9,2012,1,1
34,2012-01-13,913755.12,0,33.99,3.263,130.244,9.653,953844.85,965512.36,1151052.86,911788.79,898610.33,291781.15,2012,1,2
34,2012-01-20,910899.05,0,39.28,3.273,130.2792258,9.653,913755.12,953844.85,1593655.96,953693.23,891025.39,254412.34,2012,1,3
34,2012-01-27,872450.37,0,39.81,3.29,130.3144516,9.653,910899.05,913755.12,965512.36,958063.87,836717.75,253731.13,2012,1,4
34,2012-02-03,939367.14,0,38.64,3.354,130.3496774,9.653,872450.37,910899.05,953844.85,992621.93,971932.87,956228.96,2012,2,5
34,2012-02-10,1047658.09,1,36.7,3.411,130.3849032,9.653,939367.14,872450.37,913755.12,991570.02,1015654.6,994610.99,2012,2,6
34,2012-02-17,1123446.51,0,37.25,3.493,130.4546207,9.653,1047658.09,939367.14,910899.05,947552.44,1062629.3,983963.07,2012,2,7
34,2012-02-24,950154.24,0,39.89,3.541,130.5502069,9.653,1123446.51,1047658.09,872450.37,1345595.82,953331.45,905756.13,2012,2,8
34,2012-03-02,990263.7,0,42.74,3.619,130.6457931,9.653,950154.24,1123446.51,939367.14,988742.08,963910.81,918295.79,2012,3,9
34,2012-03-09,976393.43,0,42.7,3.667,130.7413793,9.653,990263.7,950154.24,1047658.09,1084243.91,943951.67,921247.88,2012,3,10
34,2012-03-16,999298.43,0,48.09,3.707,130.8261935,9.653,976393.43,990263.7,1123446.51,1151052.86,1014218.8,892070.82,2012,3,11
34,2012-03-23,945143.33,0,47.93,3.759,130.8966452,9.653,999298.43,976393.43,950154.24,1593655.96,922898.38,880742.35,2012,3,12
34,2012-03-30,938861.77,0,59.29,3.82,130.9670968,9.653,945143.33,999298.43,990263.7,965512.36,884233.67,979428.66,2012,3,13
34,2012-04-06,1091020.37,0,54.42,3.864,131.0375484,9.575,938861.77,945143.33,976393.43,953844.85,975479.83,950684.2,2012,4,14
34,2012-04-13,987353.65,0,59.12,3.881,131.108,9.575,1091020.37,938861.77,999298.43,913755.12,941829.0,923344.54,2012,4,15
34,2012-04-20,977628.78,0,55.34,3.864,131.1173333,9.575,987353.65,1091020.37,945143.33,910899.05,1051518.45,910240.68,2012,4,16
34,2012-04-27,940299.87,0,66.49,3.81,131.1266667,9.575,977628.78,987353.65,938861.77,872450.37,895973.02,859922.19,2012,4,17
34,2012-05-04,991104.4,0,65.04,3.747,131.136,9.575,940299.87,977628.78,1091020.37,939367.14,965853.58,953495.48,2012,5,18
34,2012-05-11,949625.52,0,61.92,3.685,131.1453333,9.575,991104.4,940299.87,987353.65,1047658.09,966232.69,933924.44,2012,5,19
34,2012-05-18,998672.85,0,64.97,3.62,131.0983226,9.575,949625.52,991104.4,977628.78,1123446.51,945018.83,913616.32,2012,5,20
34,2012-05-25,1015737.61,0,72.42,3.551,131.0287742,9.575,998672.85,949625.52,940299.87,950154.24,941311.83,942868.38,2012,5,21
34,2012-06-01,977062.44,0,70.41,3.483,130.9592258,9.575,1015737.61,998672.85,991104.4,990263.7,947229.24,966187.51,2012,6,22
34,2012-06-08,999511.29,0,75.35,3.433,130.8896774,9.575,977062.44,1015737.61,949625.52,976393.43,943912.77,954681.56,2012,6,23
34,2012-06-15,982345.51,0,76.48,3.372,130.8295333,9.575,999511.29,977062.44,998672.85,999298.43,968258.09,941612.04,2012,6,24
34,2012-06-22,1000285.1,0,78.85,3.329,130.7929,9.575,982345.51,999511.29,1015737.61,945143.33,923795.04,895800.07,2012,6,25
34,2012-06-29,942970.63,0,81.91,3.257,130.7562667,9.575,1000285.1,982345.51,977062.44,938861.77,911106.22,919229.36,2012,6,26
34,2012-07-06,1007867.68,0,77.95,3.187,130.7196333,9.285,942970.63,1000285.1,999511.29,1091020.37,926934.57,911210.81,2012,7,27
34,2012-07-13,954677.75,0,74.02,3.224,130.683,9.285,1007867.68,942970.63,982345.51,987353.65,903882.96,930269.79,2012,7,28
34,2012-07-20,950929.59,0,77.7,3.263,130.7012903,9.285,954677.75,1007867.68,1000285.1,977628.78,913236.62,902050.95,2012,7,29
34,2012-07-27,917883.79,0,77.3,3.356,130.7195806,9.285,950929.59,954677.75,942970.63,940299.87,851461.9,875976.83,2012,7,30
34,2012-08-03,973250.41,0,78.93,3.374,130.737871,9.285,917883.79,950929.59,1007867.68,991104.4,942236.45,987435.35,2012,8,31
34,2012-08-10,1004523.59,0,78.26,3.476,130.7561613,9.285,973250.41,917883.79,954677.75,949625.52,956251.18,951208.65,2012,8,32
34,2012-08-17,1013820.86,0,77.78,3.552,130.7909677,9.285,1004523.59,973250.41,950929.59,998672.85,960418.54,985152.94,2012,8,33
34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,1013820.86,1004523.59,917883.79,1015737.61,871404.6,855421.39,2012,8,34
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,926250.21,1013820.86,973250.41,977062.44,926455.64,964356.74,2012,8,35
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,933487.71,926250.21,1004523.59,999511.29,930506.14,932240.96,2012,9,36
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,976415.56,933487.71,1013820.86,982345.51,927249.61,885445.47,2012,9,37
34,2012-09-21,943047.78,0,66.08,3.721,131.0103333,9.285,955211.7,976415.56,926250.21,1000285.1,902852.73,867539.07,2012,9,38
34,2012-09-28,928629.31,0,67.06,3.666,131.043,9.285,943047.78,955211.7,933487.71,942970.63,871847.85,865709.11,2012,9,39
34,2012-10-05,968896.68,0,65.41,3.62,131.0756667,8.839,928629.31,943047.78,976415.56,1007867.68,954069.45,931710.67,2012,10,40
34,2012-10-12,948613.39,0,59.94,3.603,131.1083333,8.839,968896.68,928629.31,955211.7,954677.75,911788.79,888703.62,2012,10,41
34,2012-10-19,963516.28,0,58.47,3.61,131.1499677,8.839,948613.39,968896.68,943047.78,950929.59,953693.23,936293.6,2012,10,42
34,2012-10-26,956987.81,0,57.95,3.514,131.1930968,8.839,963516.28,948613.39,928629.31,917883.79,958063.87,926294.02,2012,10,43
35,2011-02-04,747577.05,0,28.7,3.231,137.0542431,8.549,633289.78,659902.07,649289.75,843755.12,1230613.5,992621.93,2011,2,5
35,2011-02-11,859258.17,1,30.45,3.239,137.1378318,8.549,747577.05,633289.78,687670.78,870914.69,1168815.31,991570.02,2011,2,6
35,2011-02-18,865305.88,0,39.32,3.245,137.2511849,8.549,859258.17,747577.05,659902.07,846850.35,1270658.64,947552.44,2011,2,7
35,2011-02-25,841129.26,0,33.05,3.274,137.3764439,8.549,865305.88,859258.17,633289.78,1781866.98,1020651.74,1345595.82,2011,2,8
35,2011-03-04,850448.54,0,36.99,3.433,137.5017028,8.549,841129.26,865305.88,747577.05,982598.88,1162610.27,988742.08,2011,3,9
35,2011-03-11,830601.39,0,43.64,3.582,137.6269617,8.549,850448.54,841129.26,859258.17,1108580.19,1150344.39,1084243.91,2011,3,10
35,2011-03-18,800662.82,0,46.65,3.631,137.7398929,8.549,830601.39,850448.54,865305.88,1314987.4,1117536.09,1151052.86,2011,3,11
35,2011-03-25,762184.1,0,40.11,3.625,137.8478929,8.549,800662.82,830601.39,841129.26,1779236.54,1078900.44,1593655.96,2011,3,12
35,2011-04-01,762620.94,0,37.27,3.638,137.9558929,8.512,762184.1,800662.82,850448.54,576332.05,1189556.47,965512.36,2011,4,13
35,2011-04-08,813352.41,0,46.87,3.72,138.0638929,8.512,762620.94,762184.1,830601.39,649289.75,1198014.97,953844.85,2011,4,14
35,2011-04-15,795157.2,0,52.24,3.821,138.1646952,8.512,813352.41,762620.94,800662.82,687670.78,1084487.55,913755.12,2011,4,15
35,2011-04-22,841778.34,0,50.02,3.892,138.2475036,8.512,795157.2,813352.41,762184.1,659902.07,1110827.48,910899.05,2011,4,16
35,2011-04-29,811824.06,0,61.71,3.962,138.3303119,8.512,841778.34,795157.2,762620.94,633289.78,1096930.65,872450.37,2011,4,17
35,2011-05-06,835181.18,0,56.48,4.046,138.4131202,8.512,811824.06,841778.34,813352.41,747577.05,1182099.88,939367.14,2011,5,18
35,2011-05-13,826155.95,0,60.07,4.066,138.4959286,8.512,835181.18,811824.06,795157.2,859258.17,1104277.57,1047658.09,2011,5,19
35,2011-05-20,776838.56,0,60.22,4.062,138.587106,8.512,826155.95,835181.18,841778.34,865305.88,1078182.18,1123446.51,2011,5,20
35,2011-05-27,850708.6,0,66.43,3.985,138.6782834,8.512,776838.56,826155.95,811824.06,841129.26,1223777.48,950154.24,2011,5,21
35,2011-06-03,955466.84,0,74.17,3.922,138.7694608,8.512,850708.6,776838.56,835181.18,850448.54,1282378.71,990263.7,2011,6,22
35,2011-06-10,855130.21,0,73.26,3.881,138.8606382,8.512,955466.84,850708.6,826155.95,830601.39,1160412.71,976393.43,2011,6,23
35,2011-06-17,828594.86,0,67.03,3.842,139.0028333,8.512,855130.21,955466.84,776838.56,800662.82,1198025.76,999298.43,2011,6,24
35,2011-06-24,849397.57,0,72.02,3.804,139.1832917,8.512,828594.86,855130.21,850708.6,762184.1,1230245.74,945143.33,2011,6,25
35,2011-07-01,874453.88,0,73.76,3.748,139.36375,8.684,849397.57,828594.86,955466.84,762620.94,1245827.08,938861.77,2011,7,26
35,2011-07-08,827717.85,0,76.87,3.711,139.5442083,8.684,874453.88,849397.57,855130.21,813352.41,1268766.76,1091020.37,2011,7,27
35,2011-07-15,813845.5,0,77.83,3.76,139.7006325,8.684,827717.85,874453.88,828594.86,795157.2,1124414.87,987353.65,2011,7,28
35,2011-07-22,820188.42,0,82.28,3.811,139.7969712,8.684,813845.5,827717.85,849397.57,841778.34,1121756.43,977628.78,2011,7,29
35,2011-07-29,770820.27,0,79.41,3.829,139.8933099,8.684,820188.42,813845.5,874453.88,811824.06,1139131.78,940299.87,2011,7,30
35,2011-08-05,826820.71,0,78.14,3.842,139.9896486,8.684,770820.27,820188.42,827717.85,835181.18,1180183.39,991104.4,2011,8,31
35,2011-08-12,819911.89,0,76.67,3.812,140.0859873,8.684,826820.71,770820.27,813845.5,826155.95,1090587.5,949625.52,2011,8,32
35,2011-08-19,820288.35,0,72.97,3.747,140.1289205,8.684,819911.89,826820.71,820188.42,776838.56,1033719.5,998672.85,2011,8,33
35,2011-08-26,897037.25,0,72.88,3.704,140.1629528,8.684,820288.35,819911.89,770820.27,850708.6,917693.06,1015737.61,2011,8,34
35,2011-09-02,813486.55,0,71.44,3.703,140.196985,8.684,897037.25,820288.35,826820.71,955466.84,948660.79,977062.44,2011,9,35
35,2011-09-09,922440.64,1,70.93,3.738,140.2310173,8.684,813486.55,897037.25,819911.89,855130.21,961685.98,999511.29,2011,9,36
35,2011-09-16,738792.11,0,69.65,3.742,140.2735,8.684,922440.64,813486.55,820288.35,828594.86,831443.61,982345.51,2011,9,37
35,2011-09-23,705802.45,0,63.61,3.711,140.32725,8.684,738792.11,922440.64,897037.25,849397.57,758069.78,1000285.1,2011,9,38
35,2011-09-30,749676.95,0,70.92,3.645,140.381,8.684,705802.45,738792.11,813486.55,874453.88,771065.21,942970.63,2011,9,39
35,2011-10-07,791637.53,0,56.91,3.583,140.43475,8.745,749676.95,705802.45,922440.64,827717.85,874615.32,1007867.68,2011,10,40
35,2011-10-14,772859.25,0,64.78,3.541,140.4784194,8.745,791637.53,749676.95,738792.11,813845.5,798376.99,954677.75,2011,10,41
35,2011-10-21,811328.4,0,59.62,3.57,140.4616048,8.745,772859.25,791637.53,705802.45,820188.42,827705.82,950929.59,2011,10,42
35,2011-10-28,808821.5,0,51.81,3.569,140.4447903,8.745,811328.4,772859.25,749676.95,770820.27,857797.33,917883.79,2011,10,43
35,2011-11-04,653468.75,0,44.46,3.551,140.4279758,8.745,808821.5,811328.4,791637.53,826820.71,843755.12,973250.41,2011,11,44
35,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,653468.75,808821.5,772859.25,819911.89,870914.69,1004523.59,2011,11,45
35,2011-11-18,820964.1,0,51.42,3.53,140.4127857,8.745,880576.33,653468.75,811328.4,820288.35,846850.35,1013820.86,2011,11,46
35,2011-11-25,1733822.4,1,47.88,3.492,140.4217857,8.745,820964.1,880576.33,808821.5,897037.25,1781866.98,926250.21,2011,11,47
35,2011-12-02,903606.03,0,50.55,3.452,140.4307857,8.745,1733822.4,820964.1,653468.75,813486.55,982598.88,933487.71,2011,12,48
35,2011-12-09,948964.99,0,46.28,3.415,140.4397857,8.745,903606.03,1733822.4,880576.33,922440.64,1108580.19,976415.56,2011,12,49
35,2011-12-16,1115255.65,0,40.68,3.413,140.4700795,8.745,948964.99,903606.03,820964.1,738792.11,1314987.4,955211.7,2011,12,50
35,2011-12-23,1550214.02,0,41.59,3.389,140.528765,8.745,1115255.65,948964.99,1733822.4,705802.45,1779236.54,943047.78,2011,12,51
35,2011-12-30,904650.55,1,37.85,3.389,140.5874505,8.745,1550214.02,1115255.65,903606.03,749676.95,576332.05,928629.31,2011,12,52
35,2012-01-06,671708.09,0,35.8,3.422,140.6461359,8.744,904650.55,1550214.02,948964.99,791637.53,649289.75,968896.68,2012,1,1
35,2012-01-13,625135.11,0,41.3,3.513,140.7048214,8.744,671708.09,904650.55,1115255.65,772859.25,687670.78,948613.39,2012,1,2
35,2012-01-20,669850.04,0,30.35,3.533,140.8086118,8.744,625135.11,671708.09,1550214.02,811328.4,659902.07,963516.28,2012,1,3
35,2012-01-27,588722.99,0,36.96,3.567,140.9124021,8.744,669850.04,625135.11,904650.55,808821.5,633289.78,956987.81,2012,1,4
35,2012-02-03,746901.03,0,42.52,3.617,141.0161924,8.744,588722.99,669850.04,671708.09,653468.75,747577.05,1230613.5,2012,2,5
35,2012-02-10,849779.14,1,37.86,3.64,141.1199827,8.744,746901.03,588722.99,625135.11,880576.33,859258.17,1168815.31,2012,2,6
35,2012-02-17,824568.39,0,37.24,3.695,141.2140357,8.744,849779.14,746901.03,669850.04,820964.1,865305.88,1270658.64,2012,2,7
35,2012-02-24,805028.74,0,41.74,3.739,141.3007857,8.744,824568.39,849779.14,588722.99,1733822.4,841129.26,1020651.74,2012,2,8
35,2012-03-02,766571.1,0,40.07,3.816,141.3875357,8.744,805028.74,824568.39,746901.03,903606.03,850448.54,1162610.27,2012,3,9
35,2012-03-09,796351.35,0,44.32,3.848,141.4742857,8.744,766571.1,805028.74,849779.14,948964.99,830601.39,1150344.39,2012,3,10
35,2012-03-16,793045.82,0,49.6,3.862,141.55478,8.744,796351.35,766571.1,824568.39,1115255.65,800662.82,1117536.09,2012,3,11
35,2012-03-23,760671.1,0,57.3,3.9,141.6269332,8.744,793045.82,796351.35,805028.74,1550214.02,762184.1,1078900.44,2012,3,12
35,2012-03-30,744525.69,0,49.4,3.953,141.6990864,8.744,760671.1,793045.82,766571.1,904650.55,762620.94,1189556.47,2012,3,13
35,2012-04-06,860293.46,0,48.73,3.996,141.7712396,8.876,744525.69,760671.1,796351.35,671708.09,813352.41,1198014.97,2012,4,14
35,2012-04-13,788633.42,0,52.22,4.044,141.8433929,8.876,860293.46,744525.69,793045.82,625135.11,795157.2,1084487.55,2012,4,15
35,2012-04-20,794660.24,0,62.62,4.027,141.9015262,8.876,788633.42,860293.46,760671.1,669850.04,841778.34,1110827.48,2012,4,16
35,2012-04-27,721212.45,0,52.33,4.004,141.9596595,8.876,794660.24,788633.42,744525.69,588722.99,811824.06,1096930.65,2012,4,17
35,2012-05-04,772036.6,0,53.68,3.951,142.0177929,8.876,721212.45,794660.24,860293.46,746901.03,835181.18,1182099.88,2012,5,18
35,2012-05-11,802383.63,0,58.97,3.889,142.0759262,8.876,772036.6,721212.45,788633.42,849779.14,826155.95,1104277.57,2012,5,19
35,2012-05-18,819196.68,0,65.15,3.848,142.0970115,8.876,802383.63,772036.6,794660.24,824568.39,776838.56,1078182.18,2012,5,20
35,2012-05-25,822167.17,0,64.77,3.798,142.1032776,8.876,819196.68,802383.63,721212.45,805028.74,850708.6,1223777.48,2012,5,21
35,2012-06-01,932195.52,0,73.4,3.742,142.1095438,8.876,822167.17,819196.68,772036.6,766571.1,955466.84,1282378.71,2012,6,22
35,2012-06-08,873415.01,0,64.05,3.689,142.1158099,8.876,932195.52,822167.17,802383.63,796351.35,855130.21,1160412.71,2012,6,23
35,2012-06-15,848289.41,0,69.52,3.62,142.1292548,8.876,873415.01,932195.52,819196.68,793045.82,828594.86,1198025.76,2012,6,24
35,2012-06-22,911696.0,0,73.23,3.564,142.1606464,8.876,848289.41,873415.01,822167.17,760671.1,849397.57,1230245.74,2012,6,25
35,2012-06-29,892133.41,0,73.94,3.506,142.1920381,8.876,911696.0,848289.41,932195.52,744525.69,874453.88,1245827.08,2012,6,26
35,2012-07-06,985479.64,0,82.08,3.475,142.2234298,8.839,892133.41,911696.0,873415.01,860293.46,827717.85,1268766.76,2012,7,27
35,2012-07-13,825763.48,0,78.95,3.523,142.2548214,8.839,985479.64,892133.41,848289.41,788633.42,813845.5,1124414.87,2012,7,28
35,2012-07-20,841224.74,0,78.64,3.567,142.2337569,8.839,825763.48,985479.64,911696.0,794660.24,820188.42,1121756.43,2012,7,29
35,2012-07-27,808030.15,0,76.01,3.647,142.2126924,8.839,841224.74,825763.48,892133.41,721212.45,770820.27,1139131.78,2012,7,30
35,2012-08-03,866216.36,0,75.22,3.654,142.1916279,8.839,808030.15,841224.74,985479.64,772036.6,826820.71,1180183.39,2012,8,31
35,2012-08-10,888368.8,0,78.44,3.722,142.1705634,8.839,866216.36,808030.15,825763.48,802383.63,819911.89,1090587.5,2012,8,32
35,2012-08-17,887979.47,0,76.51,3.807,142.2157385,8.839,888368.8,866216.36,841224.74,819196.68,820288.35,1033719.5,2012,8,33
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,887979.47,888368.8,808030.15,822167.17,897037.25,917693.06,2012,8,34
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,895274.72,887979.47,866216.36,932195.52,813486.55,948660.79,2012,8,35
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,931278.97,895274.72,888368.8,873415.01,922440.64,961685.98,2012,9,36
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,984833.35,931278.97,887979.47,848289.41,738792.11,831443.61,2012,9,37
35,2012-09-21,772302.94,0,66.1,4.038,142.6798167,8.839,821568.64,984833.35,895274.72,911696.0,705802.45,758069.78,2012,9,38
35,2012-09-28,814099.86,0,64.92,3.997,142.76575,8.839,772302.94,821568.64,931278.97,892133.41,749676.95,771065.21,2012,9,39
35,2012-10-05,866064.4,0,64.5,3.985,142.8516833,8.665,814099.86,772302.94,984833.35,985479.64,791637.53,874615.32,2012,10,40
35,2012-10-12,873643.14,0,55.4,4.0,142.9376167,8.665,866064.4,814099.86,821568.64,825763.48,772859.25,798376.99,2012,10,41
35,2012-10-19,829284.67,0,56.53,3.969,142.8633629,8.665,873643.14,866064.4,772302.94,841224.74,811328.4,827705.82,2012,10,42
35,2012-10-26,865137.6,0,58.99,3.882,142.7624113,8.665,829284.67,873643.14,814099.86,808030.15,808821.5,857797.33,2012,10,43
36,2011-02-04,417521.7,0,46.68,2.98,211.3333753,8.395,372174.12,399191.05,384659.85,405860.37,467546.74,653468.75,2011,2,5
36,2011-02-11,401501.2,1,41.16,3.009,211.6985093,8.395,417521.7,372174.12,410497.73,425804.8,469563.7,880576.33,2011,2,6
36,2011-02-18,427175.03,0,57.48,3.017,212.0063522,8.395,401501.2,417521.7,399191.05,411615.71,470281.03,820964.1,2011,2,7
36,2011-02-25,380279.44,0,67.73,3.053,212.2912786,8.395,427175.03,401501.2,372174.12,408891.49,447519.44,1733822.4,2011,2,8
36,2011-03-04,402579.84,0,64.55,3.282,212.576205,8.395,380279.44,427175.03,417521.7,360266.09,480203.43,903606.03,2011,3,9
36,2011-03-11,407506.78,0,59.15,3.448,212.8611313,8.395,402579.84,380279.44,401501.2,404545.03,441434.2,948964.99,2011,3,10
36,2011-03-18,431412.22,0,64.9,3.487,213.1096787,8.395,407506.78,402579.84,427175.03,410214.7,428851.99,1115255.65,2011,3,11
36,2011-03-25,390732.02,0,71.07,3.488,213.3436744,8.395,431412.22,407506.78,380279.44,422093.59,404438.51,1550214.02,2011,3,12
36,2011-04-01,385672.11,0,67.31,3.529,213.5776701,8.3,390732.02,431412.22,402579.84,359310.65,435972.82,904650.55,2011,4,13
36,2011-04-08,428727.61,0,69.39,3.645,213.8116658,8.3,385672.11,390732.02,407506.78,384659.85,453016.91,671708.09,2011,4,14
36,2011-04-15,414986.54,0,73.25,3.763,214.026217,8.3,428727.61,385672.11,431412.22,410497.73,483699.56,625135.11,2011,4,15
36,2011-04-22,374574.72,0,74.57,3.805,214.1921572,8.3,414986.54,428727.61,390732.02,399191.05,434116.8,669850.04,2011,4,16
36,2011-04-29,340708.78,0,76.1,3.837,214.3580974,8.3,374574.72,414986.54,385672.11,372174.12,457899.64,588722.99,2011,4,17
36,2011-05-06,393401.4,0,69.56,3.917,214.5240376,8.3,340708.78,374574.72,428727.61,417521.7,489372.02,746901.03,2011,5,18
36,2011-05-13,395316.65,0,76.73,3.92,214.6899778,8.3,393401.4,340708.78,414986.54,401501.2,476733.74,849779.14,2011,5,19
36,2011-05-20,376183.44,0,73.02,3.925,214.465412,8.3,395316.65,393401.4,374574.72,427175.03,474917.98,824568.39,2011,5,20
36,2011-05-27,348655.2,0,81.28,3.786,214.2408462,8.3,376183.44,395316.65,340708.78,380279.44,447050.42,805028.74,2011,5,21
36,2011-06-03,373703.95,0,82.96,3.69,214.0162805,8.3,348655.2,376183.44,393401.4,402579.84,471088.88,766571.1,2011,6,22
36,2011-06-10,374182.04,0,82.41,3.633,213.7917147,8.3,373703.95,348655.2,395316.65,407506.78,467711.18,796351.35,2011,6,23
36,2011-06-17,394645.25,0,84.43,3.599,213.7481256,8.3,374182.04,373703.95,376183.44,431412.22,485694.72,793045.82,2011,6,24
36,2011-06-24,360009.94,0,83.95,3.569,213.8402689,8.3,394645.25,374182.04,348655.2,390732.02,434879.87,760671.1,2011,6,25
36,2011-07-01,354270.77,0,85.33,3.502,213.9324122,8.177,360009.94,394645.25,373703.95,385672.11,434252.15,744525.69,2011,7,26
36,2011-07-08,377464.62,0,84.71,3.44,214.0245556,8.177,354270.77,360009.94,374182.04,428727.61,471713.59,860293.46,2011,7,27
36,2011-07-15,385631.48,0,85.63,3.55,214.1083654,8.177,377464.62,354270.77,394645.25,414986.54,466962.04,788633.42,2011,7,28
36,2011-07-22,361311.41,0,83.31,3.637,214.1713416,8.177,385631.48,377464.62,360009.94,374574.72,452021.2,794660.24,2011,7,29
36,2011-07-29,354361.08,0,84.99,3.66,214.2343177,8.177,361311.41,385631.48,354270.77,340708.78,432451.91,721212.45,2011,7,30
36,2011-08-05,381017.75,0,86.71,3.652,214.2972939,8.177,354361.08,361311.41,377464.62,393401.4,467442.94,772036.6,2011,8,31
36,2011-08-12,380188.69,0,87.64,3.608,214.3602701,8.177,381017.75,354361.08,385631.48,395316.65,470436.8,802383.63,2011,8,32
